"SampleID","Longitude","Latitude","Project_na","Region","Type","Source","Date","Station","Microcystis","Chlorophyll","Secchi","Temperature","SalSurf","TurbidityNTU","TowType","Year","Month","BottomDepth","Tide","Datetime","DO","TurbidityFNU","SizeClass","InsectGroup","Volume","Habitat","DistanceToBreach","CPUE"
"LI 2018-04-13-TD2S-4",-121.640935,38.358287,"Flyway Farms","Cache Slough","Outside","LI",2018-04-13 07:00:00,"2018-04-13-TD2S-4",NA,NA,NA,16.25,0.166366594470826,51.14999962,"Surface",2018,NA,NA,NA,2018-04-13 10:47:00,6.660000086,NA,"Micro","Chironomid",NA,"Open Water",263.416815275266,135.63517798
"LI 2018-04-19-NE143S-2",-121.67108,38.297596,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NE143S-2",NA,NA,NA,13.55000019,0.103315138329786,6.0199999805,"Surface",2018,NA,NA,NA,2018-04-19 09:43:00,9.940000058,NA,"Micro","Chironomid",NA,"Open Water",307.219633908408,145.22111635
"LI 2018-04-19-NE143S-2",-121.67108,38.297596,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NE143S-2",NA,NA,NA,13.55000019,0.103315138329786,6.0199999805,"Surface",2018,NA,NA,NA,2018-04-19 09:43:00,9.940000058,NA,"Micro","Other",NA,"Open Water",307.219633908408,0.7704038
"LI 2018-04-19-NE144S-3",-121.673556,38.290333,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NE144S-3",NA,NA,NA,13.849999905,0.0962953077086026,4.2950000765,"Surface",2018,NA,NA,NA,2018-04-19 10:05:00,9.914999964,NA,"Micro","Chironomid",NA,"Open Water",741.747797924503,1.18203327
"LI 2018-04-19-NE145S-5",-121.67089,38.273523,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NE145S-5",NA,NA,NA,14.44999981,0.115694818345511,4.725000024,"Surface",2018,NA,NA,NA,2018-04-19 10:53:00,9.549999714,NA,"Micro","Chironomid",NA,"Open Water",573.012396681384,16.59181443
"LI 2018-04-19-NE145S-5",-121.67089,38.273523,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NE145S-5",NA,NA,NA,14.44999981,0.115694818345511,4.725000024,"Surface",2018,NA,NA,NA,2018-04-19 10:53:00,9.549999714,NA,"Micro","Other",NA,"Open Water",573.012396681384,1.06471536
"LI 2018-04-19-NE146S-1",-121.670231,38.302119,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NE146S-1",NA,NA,NA,13.55000019,0.101391003623005,9.9700002665,"Surface",2018,NA,NA,NA,2018-04-19 09:14:00,9.9250001885,NA,"Micro","Chironomid",NA,"Open Water",269.941384735796,181.08875948
"LI 2018-04-19-NE147S-4",-121.672869,38.277826,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NE147S-4",NA,NA,NA,14.25,0.098674321968028,4.230000019,"Surface",2018,NA,NA,NA,2018-04-19 10:33:00,10.3400001535,NA,"Micro","Chironomid",NA,"Open Water",614.242395118642,3.21901206
"LI 2018-04-19-NE147S-4",-121.672869,38.277826,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NE147S-4",NA,NA,NA,14.25,0.098674321968028,4.230000019,"Surface",2018,NA,NA,NA,2018-04-19 10:33:00,10.3400001535,NA,"Micro","Other",NA,"Open Water",614.242395118642,0.80475302
"LI 2018-04-19-NW145S-6",-121.67784,38.300033,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NW145S-6",NA,NA,NA,14.30000019,0.136478775024729,4.415000081,"Surface",2018,NA,NA,NA,2018-04-19 11:42:00,10.9199996,NA,"Micro","Chironomid",NA,"Open Water",884.334682340415,248.97638099
"LI 2018-04-19-NW147S-7",-121.684534,38.257969,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NW147S-7",NA,NA,NA,14.450000285,0.128250909173581,4.5149999855,"Surface",2018,NA,NA,NA,2018-04-19 12:08:00,10.62000036,NA,"Micro","Chironomid",NA,"Open Water",386.446197986938,3326.17080142
"LI 2018-04-19-NW147S-7",-121.684534,38.257969,"Liberty","Cache Slough","Inside","LI",2018-04-19 07:00:00,"2018-04-19-NW147S-7",NA,NA,NA,14.450000285,0.128250909173581,4.5149999855,"Surface",2018,NA,NA,NA,2018-04-19 12:08:00,10.62000036,NA,"Micro","Other",NA,"Open Water",386.446197986938,2.12943073
"LI 2018-04-23-NW143S-8",-121.691784,38.29599,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-NW143S-8",NA,NA,NA,20.55000019,0.152978379601438,4.13500011,"Surface",2018,NA,NA,NA,2018-04-23 14:01:00,14.18499994,NA,"Micro","Chironomid",NA,"Open Water",1906.84953509676,923.3620519
"LI 2018-04-23-NW144S-10",-121.682943,38.278976,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-NW144S-10",NA,NA,NA,19.45000076,0.122041173440351,2.669999957,"Surface",2018,NA,NA,NA,2018-04-23 14:45:00,13.21000004,NA,"Micro","Chironomid",NA,"Open Water",959.929928815415,87.51400589
"LI 2018-04-23-NW146S-9",-121.689689,38.285333,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-NW146S-9",NA,NA,NA,19.70000076,0.132629224880794,3.560000062,"Surface",2018,NA,NA,NA,2018-04-23 14:25:00,NA,NA,"Micro","Chironomid",NA,"Open Water",803.358041647208,199.22050739
"LI 2018-04-23-SE125S-1",-121.676161,38.276007,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SE125S-1",NA,NA,NA,19.25,0.11849294302171,2.544999957,"Surface",2018,NA,NA,NA,2018-04-23 09:57:00,11.33500004,NA,"Micro","Chironomid",NA,"Open Water",898.429266857104,27.76026402
"LI 2018-04-23-SE126S-2",-121.676341,38.276171,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SE126S-2",NA,NA,NA,19,0.121244402201052,2.915000081,"Surface",2018,NA,NA,NA,2018-04-23 10:23:00,11.00999975,NA,"Micro","Chironomid",NA,"Open Water",912.244971108502,1.81358215
"LI 2018-04-23-SE126S-2",-121.676341,38.276171,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SE126S-2",NA,NA,NA,19,0.121244402201052,2.915000081,"Surface",2018,NA,NA,NA,2018-04-23 10:23:00,11.00999975,NA,"Micro","Other",NA,"Open Water",912.244971108502,0.30226369
"LI 2018-04-23-SE129S-3",-121.676458,38.277281,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SE129S-3",NA,NA,NA,19.09999943,0.120037427076614,3,"Surface",2018,NA,NA,NA,2018-04-23 10:46:00,11.339999675,NA,"Micro","Chironomid",NA,"Open Water",919.817168046071,2.9995866
"LI 2018-04-23-SE130S-5",-121.678743,38.251487,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SE130S-5",NA,NA,NA,16.89999962,0.0736537068092136,5.6849999425,"Surface",2018,NA,NA,NA,2018-04-23 11:37:00,9.9050002115,NA,"Micro","Chironomid",NA,"Open Water",379.49888352953,44.54187966
"LI 2018-04-23-SE130S-5",-121.678743,38.251487,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SE130S-5",NA,NA,NA,16.89999962,0.0736537068092136,5.6849999425,"Surface",2018,NA,NA,NA,2018-04-23 11:37:00,9.9050002115,NA,"Micro","Other",NA,"Open Water",379.49888352953,0.43269255
"LI 2018-04-23-SE131S-4",-121.677782,38.27233,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SE131S-4",NA,NA,NA,18,0.120109834066828,3.49000001,"Surface",2018,NA,NA,NA,2018-04-23 11:08:00,10.34000015,NA,"Micro","Chironomid",NA,"Open Water",1139.04592674186,16.24793287
"LI 2018-04-23-SE131S-4",-121.677782,38.27233,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SE131S-4",NA,NA,NA,18,0.120109834066828,3.49000001,"Surface",2018,NA,NA,NA,2018-04-23 11:08:00,10.34000015,NA,"Micro","Other",NA,"Open Water",1139.04592674186,1.14860202
"LI 2018-04-23-SW140S-9",-121.680626,38.264909,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SW140S-9",NA,NA,NA,17.44999981,0.085181599614787,4.375,"Surface",2018,NA,NA,NA,2018-04-23 13:14:00,10.934999945,NA,"Micro","Chironomid",NA,"Open Water",842.23435387225,29.63971148
"LI 2018-04-23-SW140S-9",-121.680626,38.264909,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SW140S-9",NA,NA,NA,17.44999981,0.085181599614787,4.375,"Surface",2018,NA,NA,NA,2018-04-23 13:14:00,10.934999945,NA,"Micro","Other",NA,"Open Water",842.23435387225,0.39731517
"LI 2018-04-23-SW141S-6",-121.67916,38.248013,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SW141S-6",NA,NA,NA,17.10000038,0.0765522887631327,6.0299999715,"Surface",2018,NA,NA,NA,2018-04-23 12:00:00,10.444999695,NA,"Micro","Chironomid",NA,"Open Water",305.664125106454,3.62909365
"LI 2018-04-23-SW141S-6",-121.67916,38.248013,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SW141S-6",NA,NA,NA,17.10000038,0.0765522887631327,6.0299999715,"Surface",2018,NA,NA,NA,2018-04-23 12:00:00,10.444999695,NA,"Micro","Other",NA,"Open Water",305.664125106454,0.80646526
"LI 2018-04-23-SW142S-8",-121.684165,38.260695,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SW142S-8",NA,NA,NA,17.25,0.0781336771452752,6.045000076,"Surface",2018,NA,NA,NA,2018-04-23 12:53:00,10.69500017,NA,"Micro","Chironomid",NA,"Open Water",576.77149714652,25.1485317
"LI 2018-04-23-SW143S-7",-121.684551,38.250048,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SW143S-7",NA,NA,NA,17.30000019,0.0796913718083005,5.6300001145,"Surface",2018,NA,NA,NA,2018-04-23 12:21:00,10.85500002,NA,"Micro","Chironomid",NA,"Open Water",704.632821110644,40.51295364
"LI 2018-04-23-SW144S-10",-121.685279,38.266115,"Liberty","Cache Slough","Inside","LI",2018-04-23 07:00:00,"2018-04-23-SW144S-10",NA,NA,NA,17.65000057,0.0920923522388664,7.7350000145,"Surface",2018,NA,NA,NA,2018-04-23 13:37:00,8.099999907,NA,"Micro","Chironomid",NA,"Open Water",638.428225080522,15.48843845
"LI 2018-05-04-NE148S-6",-121.669837,38.294283,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NE148S-6",NA,NA,NA,16.94999981,0.0918042538617109,6.940000057,"Surface",2018,NA,NA,NA,2018-05-04 10:57:00,9.230000018,NA,"Micro","Chironomid",NA,"Open Water",260.715420313648,1717.18810715
"LI 2018-05-04-NE149S-7",-121.675451,38.289282,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NE149S-7",NA,NA,NA,17.10000038,0.0966076478423837,6.6650002005,"Surface",2018,NA,NA,NA,2018-05-04 11:16:00,9.375,NA,"Micro","Chironomid",NA,"Open Water",850.763565881838,855.96011477
"LI 2018-05-04-NE151S-8",-121.679751,38.281013,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NE151S-8",NA,NA,NA,17.39999962,0.0864528376028947,3.084999919,"Surface",2018,NA,NA,NA,2018-05-04 11:45:00,10.630000115,NA,"Micro","Chironomid",NA,"Open Water",1260.0947175828,680.7938228
"LI 2018-05-04-NE152S-9",-121.672662,38.281077,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NE152S-9",NA,NA,NA,17.39999962,0.0870285666629359,5.349999905,"Surface",2018,NA,NA,NA,2018-05-04 12:03:00,10.25,NA,"Micro","Chironomid",NA,"Open Water",666.372779787026,246.86108237
"LI 2018-05-04-NE152S-9",-121.672662,38.281077,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NE152S-9",NA,NA,NA,17.39999962,0.0870285666629359,5.349999905,"Surface",2018,NA,NA,NA,2018-05-04 12:03:00,10.25,NA,"Micro","Other",NA,"Open Water",666.372779787026,0.97189402
"LI 2018-05-04-NE153S-10",-121.675252,38.281349,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NE153S-10",NA,NA,NA,17.65000057,0.0881561825608112,5.3499999045,"Surface",2018,NA,NA,NA,2018-05-04 12:23:00,10.375,NA,"Micro","Chironomid",NA,"Open Water",875.596043304204,423.03422966
"LI 2018-05-04-NE153S-10",-121.675252,38.281349,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NE153S-10",NA,NA,NA,17.65000057,0.0881561825608112,5.3499999045,"Surface",2018,NA,NA,NA,2018-05-04 12:23:00,10.375,NA,"Micro","Other",NA,"Open Water",875.596043304204,44.47902758
"LI 2018-05-04-NW148S-2",-121.690332,38.2909,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NW148S-2",NA,NA,NA,16.75,0.0989387204619183,3.654999971,"Surface",2018,NA,NA,NA,2018-05-04 09:38:00,9.1399998665,NA,"Micro","Chironomid",NA,"Open Water",1368.29056738363,661.97339402
"LI 2018-05-04-NW149S-5",-121.684613,38.27767,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NW149S-5",NA,NA,NA,16.80000019,0.0843662091342281,2.9249999525,"Surface",2018,NA,NA,NA,2018-05-04 10:37:00,9.670000076,NA,"Micro","Chironomid",NA,"Open Water",826.02218557293,50.74561425
"LI 2018-05-04-NW150S-1",-121.677421,38.299812,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NW150S-1",NA,NA,NA,16.65000057,0.0993233217852058,4.1299999955,"Surface",2018,NA,NA,NA,2018-05-04 09:13:00,9.1449999805,NA,"Micro","Chironomid",NA,"Open Water",850.337382792668,404.20734551
"LI 2018-05-04-NW151S-4",-121.683502,38.283506,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NW151S-4",NA,NA,NA,16.69999981,0.0856373021533854,2.5499999525,"Surface",2018,NA,NA,NA,2018-05-04 10:18:00,9.7199997905,NA,"Micro","Chironomid",NA,"Open Water",1043.81814773204,292.61468316
"LI 2018-05-04-NW152S-3",-121.68636,38.288612,"Liberty","Cache Slough","Inside","LI",2018-05-04 07:00:00,"2018-05-04-NW152S-3",NA,NA,NA,16.30000019,0.090291973538643,2.9900000095,"Surface",2018,NA,NA,NA,2018-05-04 09:58:00,9.5749998095,NA,"Micro","Chironomid",NA,"Open Water",1264.10471060812,279.9270769
"LI 2018-05-07-SE134S-8",-121.673267,38.26543,"Liberty","Cache Slough","Inside","LI",2018-05-07 07:00:00,"2018-05-07-SE134S-8",NA,NA,NA,17.60000038,0.10276188181861,6.3849999905,"Surface",2018,NA,NA,NA,2018-05-07 12:09:00,9.6599998475,NA,"Micro","Chironomid",NA,"Open Water",282.611380086319,53.18144601
"LI 2018-05-07-SE134S-8",-121.673267,38.26543,"Liberty","Cache Slough","Inside","LI",2018-05-07 07:00:00,"2018-05-07-SE134S-8",NA,NA,NA,17.60000038,0.10276188181861,6.3849999905,"Surface",2018,NA,NA,NA,2018-05-07 12:09:00,9.6599998475,NA,"Micro","Other",NA,"Open Water",282.611380086319,0.75206086
"LI 2018-05-07-SE135S-9",-121.677446,38.260629,"Liberty","Cache Slough","Inside","LI",2018-05-07 07:00:00,"2018-05-07-SE135S-9",NA,NA,NA,17.75,0.081872617871758,3.3449999095,"Surface",2018,NA,NA,NA,2018-05-07 12:25:00,10.110000133,NA,"Micro","Chironomid",NA,"Open Water",575.837907021623,41.31077122
"LI 2018-05-07-SE135S-9",-121.677446,38.260629,"Liberty","Cache Slough","Inside","LI",2018-05-07 07:00:00,"2018-05-07-SE135S-9",NA,NA,NA,17.75,0.081872617871758,3.3449999095,"Surface",2018,NA,NA,NA,2018-05-07 12:25:00,10.110000133,NA,"Micro","Other",NA,"Open Water",575.837907021623,14.56575001
"LI 2018-05-07-SE136S-10",-121.675411,38.259407,"Liberty","Cache Slough","Inside","LI",2018-05-07 07:00:00,"2018-05-07-SE136S-10",NA,NA,NA,17.84999943,0.0895959656736946,4.6349999905,"Surface",2018,NA,NA,NA,2018-05-07 12:42:00,10.09499979,NA,"Micro","Chironomid",NA,"Open Water",357.111167901224,80.86462001
"LI 2018-05-07-SE136S-10",-121.675411,38.259407,"Liberty","Cache Slough","Inside","LI",2018-05-07 07:00:00,"2018-05-07-SE136S-10",NA,NA,NA,17.84999943,0.0895959656736946,4.6349999905,"Surface",2018,NA,NA,NA,2018-05-07 12:42:00,10.09499979,NA,"Micro","Other",NA,"Open Water",357.111167901224,3.64460259
"LI 2018-05-18-LBBPS-2",-121.682887,38.325116,"Liberty","Cache Slough","Inside","LI",2018-05-18 07:00:00,"2018-05-18-LBBPS-2",NA,NA,NA,18.10000038,0.175199280684072,17,"Surface",2018,NA,NA,NA,2018-05-18 10:00:00,6.950000048,NA,"Micro","Chironomid",NA,"Open Water",142.370431875463,343.0775309
"LI 2018-05-18-PR3S-7",-121.666908,38.271216,"Liberty","Cache Slough","Outside","LI",2018-05-18 07:00:00,"2018-05-18-PR3S-7",NA,NA,NA,18.15000057,0.0920923522388664,22.69999981,"Surface",2018,NA,NA,NA,2018-05-18 12:17:00,8.5650000575,NA,"Micro","Chironomid",NA,"Open Water",637.762269401111,140.35830438
"LI 2018-05-18-SG1S-1",-121.679844,38.311222,"Liberty","Cache Slough","Inside","LI",2018-05-18 07:00:00,"2018-05-18-SG1S-1",NA,NA,NA,18.29999924,0.167707518519443,9.174999714,"Surface",2018,NA,NA,NA,2018-05-18 09:32:00,8.619999886,NA,"Micro","Chironomid",NA,"Open Water",1091.90041009644,135.61311975
"LI 2018-05-18-SS1S-3",-121.673607,38.335276,"LICB","Cache Slough","Inside","LI",2018-05-18 07:00:00,"2018-05-18-SS1S-3",NA,NA,NA,18.05000019,0.142853272495741,23.05000019,"Surface",2018,NA,NA,NA,2018-05-18 10:21:00,8.335000277,NA,"Micro","Chironomid",NA,"Open Water",193.1265856734,169.99955315
"LI 2018-05-18-SS1S-3",-121.673607,38.335276,"LICB","Cache Slough","Inside","LI",2018-05-18 07:00:00,"2018-05-18-SS1S-3",NA,NA,NA,18.05000019,0.142853272495741,23.05000019,"Surface",2018,NA,NA,NA,2018-05-18 10:21:00,8.335000277,NA,"Micro","Other",NA,"Open Water",193.1265856734,4.25886145
"LI 2018-05-18-SS2S-4",-121.647522,38.349983,"Flyway Farms","Cache Slough","Outside","LI",2018-05-18 07:00:00,"2018-05-18-SS2S-4",NA,NA,NA,18.75,0.162224323514086,39.65000153,"Surface",2018,NA,NA,NA,2018-05-18 10:48:00,7.8499999045,NA,"Micro","Chironomid",NA,"Open Water",168.240249640979,74.48187852
"LI 2018-05-18-SS2S-4",-121.647522,38.349983,"Flyway Farms","Cache Slough","Outside","LI",2018-05-18 07:00:00,"2018-05-18-SS2S-4",NA,NA,NA,18.75,0.162224323514086,39.65000153,"Surface",2018,NA,NA,NA,2018-05-18 10:48:00,7.8499999045,NA,"Micro","Other",NA,"Open Water",168.240249640979,1.16987244
"LI 2018-05-18-TD2S-5",-121.642066,38.355957,"Flyway Farms","Cache Slough","Outside","LI",2018-05-18 07:00:00,"2018-05-18-TD2S-5",NA,NA,NA,18.59999943,0.131637089506028,43.600000385,"Surface",2018,NA,NA,NA,2018-05-18 11:12:00,8.370000362,NA,"Micro","Chironomid",NA,"Open Water",539.620729100174,204.30453115
"LI 2018-06-05-NE154S-3",-121.674821,38.291861,"Liberty","Cache Slough","Inside","LI",2018-06-05 07:00:00,"2018-06-05-NE154S-3",NA,NA,NA,16.549999715,0.0803864313660012,21.30000019,"Surface",2018,NA,NA,NA,2018-06-05 10:06:00,10.2449998845,NA,"Micro","Chironomid",NA,"Open Water",751.835374029626,6769.74830319
"LI 2018-06-05-NE155S-4",-121.674257,38.283258,"Liberty","Cache Slough","Inside","LI",2018-06-05 07:00:00,"2018-06-05-NE155S-4",NA,NA,NA,19.30000019,0.0748992785544305,17.349999905,"Surface",2018,NA,NA,NA,2018-06-05 10:35:00,8.5349998475,NA,"Micro","Chironomid",NA,"Open Water",767.695688162885,12503.53811062
"LI 2018-06-05-NE156S-1",-121.672188,38.299546,"Liberty","Cache Slough","Inside","LI",2018-06-05 07:00:00,"2018-06-05-NE156S-1",NA,NA,NA,18.65000057,0.086980588024854,34.64999962,"Surface",2018,NA,NA,NA,2018-06-05 09:25:00,8.0949997905,NA,"Micro","Chironomid",NA,"Open Water",408.164269056453,3679.08786765
"LI 2018-06-05-NE157S-2",-121.673639,38.29457,"Liberty","Cache Slough","Inside","LI",2018-06-05 07:00:00,"2018-06-05-NE157S-2",NA,NA,NA,16.200000285,0.084222324381114,23.64999962,"Surface",2018,NA,NA,NA,2018-06-05 09:44:00,9.9600000385,NA,"Micro","Chironomid",NA,"Open Water",592.132985087258,8223.31862629
"LI 2018-06-05-NE157S-2",-121.673639,38.29457,"Liberty","Cache Slough","Inside","LI",2018-06-05 07:00:00,"2018-06-05-NE157S-2",NA,NA,NA,16.200000285,0.084222324381114,23.64999962,"Surface",2018,NA,NA,NA,2018-06-05 09:44:00,9.9600000385,NA,"Micro","Other",NA,"Open Water",592.132985087258,0.54459579
"LI 2018-06-05-NW153S-6",-121.687693,38.288843,"Liberty","Cache Slough","Inside","LI",2018-06-05 07:00:00,"2018-06-05-NW153S-6",NA,NA,NA,19.19999981,0.0822082486403565,5.205000162,"Surface",2018,NA,NA,NA,2018-06-05 11:35:00,10.61500025,NA,"Micro","Chironomid",NA,"Open Water",1230.25973403128,936.53157036
"LI 2018-06-05-NW156S-9",-121.691536,38.281803,"Liberty","Cache Slough","Inside","LI",2018-06-05 07:00:00,"2018-06-05-NW156S-9",NA,NA,NA,21.40000057,0.0843422269320645,8.565000295,"Surface",2018,NA,NA,NA,2018-06-05 12:42:00,11.924999715,NA,"Micro","Chironomid",NA,"Open Water",382.678839401898,1219.13022351
"LI 2018-06-05-NW159S-10",-121.684871,38.278583,"Liberty","Cache Slough","Inside","LI",2018-06-05 07:00:00,"2018-06-05-NW159S-10",NA,NA,NA,20,0.0811534612694362,5.704999924,"Surface",2018,NA,NA,NA,2018-06-05 13:03:00,11.754999635,NA,"Micro","Chironomid",NA,"Open Water",792.535922810836,2054.47506849
"LI 2018-06-05-NW159S-10",-121.684871,38.278583,"Liberty","Cache Slough","Inside","LI",2018-06-05 07:00:00,"2018-06-05-NW159S-10",NA,NA,NA,20,0.0811534612694362,5.704999924,"Surface",2018,NA,NA,NA,2018-06-05 13:03:00,11.754999635,NA,"Micro","Other",NA,"Open Water",792.535922810836,1.14860203
"LI 2018-06-18-LBBPS-2",-121.682502,38.324877,"Liberty","Cache Slough","Inside","LI",2018-06-18 07:00:00,"2018-06-18-LBBPS-2",NA,NA,NA,20.89999962,0.112874192654613,9.660000324,"Surface",2018,NA,NA,NA,2018-06-18 09:43:00,6.0900001525,NA,"Micro","Chironomid",NA,"Open Water",181.423137034062,358.49408703
"LI 2018-06-18-PR2S-6",-121.66724,38.305573,"Liberty","Cache Slough","Outside","LI",2018-06-18 07:00:00,"2018-06-18-PR2S-6",NA,NA,NA,20.10000038,0.0747555533793054,22.84999943,"Surface",2018,NA,NA,NA,2018-06-18 11:45:00,7.920000076,NA,"Micro","Chironomid",NA,"Open Water",419.981886305486,552.53450405
"LI 2018-06-18-PR2S-6",-121.66724,38.305573,"Liberty","Cache Slough","Outside","LI",2018-06-18 07:00:00,"2018-06-18-PR2S-6",NA,NA,NA,20.10000038,0.0747555533793054,22.84999943,"Surface",2018,NA,NA,NA,2018-06-18 11:45:00,7.920000076,NA,"Micro","Other",NA,"Open Water",419.981886305486,0.24173385
"LI 2018-06-18-PR3S-7",-121.665624,38.274563,"Liberty","Cache Slough","Outside","LI",2018-06-18 07:00:00,"2018-06-18-PR3S-7",NA,NA,NA,20.35000038,0.0712826715450585,15.849999905,"Surface",2018,NA,NA,NA,2018-06-18 12:10:00,7.7550001145,NA,"Micro","Chironomid",NA,"Open Water",261.258483503918,210.5770387
"LI 2018-06-18-SG1S-1",-121.692707,38.311483,"Liberty","Cache Slough","Outside","LI",2018-06-18 07:00:00,"2018-06-18-SG1S-1",NA,NA,NA,21.15000057,0.111789766337523,7.2000000475,"Surface",2018,NA,NA,NA,2018-06-18 09:20:00,6.714999914,NA,"Micro","Chironomid",NA,"Open Water",1233.79560398065,240.14617819
"LI 2018-06-18-SS1S-3",-121.670832,38.336254,"LICB","Cache Slough","Outside","LI",2018-06-18 07:00:00,"2018-06-18-SS1S-3",NA,NA,NA,20.79999924,0.102809988314933,22.10000038,"Surface",2018,NA,NA,NA,2018-06-18 10:16:00,6.3150000575,NA,"Micro","Chironomid",NA,"Open Water",65.6440285944495,94.16181465
"LI 2018-06-18-SS2S-4",-121.647557,38.349947,"Flyway Farms","Cache Slough","Outside","LI",2018-06-18 07:00:00,"2018-06-18-SS2S-4",NA,NA,NA,21.35000038,0.0978812087596095,38.09999847,"Surface",2018,NA,NA,NA,2018-06-18 10:47:00,6.625,NA,"Micro","Chironomid",NA,"Open Water",164.739201573549,40.59471677
"LI 2018-06-18-TD2S-5",-121.639979,38.36043,"Flyway Farms","Cache Slough","Outside","LI",2018-06-18 07:00:00,"2018-06-18-TD2S-5",NA,NA,NA,21.09999943,0.0862129639721133,27.60000038,"Surface",2018,NA,NA,NA,2018-06-18 11:11:00,7.6150000095,NA,"Micro","Chironomid",NA,"Open Water",26.9217326399868,19.61691361
"LI 2018-06-21-SE137S-4",-121.668728,38.272327,"Liberty","Cache Slough","Inside","LI",2018-06-21 07:00:00,"2018-06-21-SE137S-4",NA,NA,NA,19.15000057,0.0695824834000822,22.70000076,"Surface",2018,NA,NA,NA,2018-06-21 10:41:00,8.174999714,NA,"Micro","Chironomid",NA,"Open Water",564.055471626171,750.76650476
"LI 2018-06-21-SE137S-4",-121.668728,38.272327,"Liberty","Cache Slough","Inside","LI",2018-06-21 07:00:00,"2018-06-21-SE137S-4",NA,NA,NA,19.15000057,0.0695824834000822,22.70000076,"Surface",2018,NA,NA,NA,2018-06-21 10:41:00,8.174999714,NA,"Micro","Other",NA,"Open Water",564.055471626171,0.56237191
"LI 2018-06-21-SE139S-2",-121.673604,38.26638,"Liberty","Cache Slough","Inside","LI",2018-06-21 07:00:00,"2018-06-21-SE139S-2",NA,NA,NA,18.94999981,0.0687923136675078,22.25,"Surface",2018,NA,NA,NA,2018-06-21 09:54:00,8.164999962,NA,"Micro","Chironomid",NA,"Open Water",384.554849743911,689.67095241
"LI 2018-06-21-SE141S-3",-121.673755,38.258028,"Liberty","Cache Slough","Inside","LI",2018-06-21 07:00:00,"2018-06-21-SE141S-3",NA,NA,NA,20.10000038,0.0732944308374203,21.25,"Surface",2018,NA,NA,NA,2018-06-21 10:17:00,7.679999828,NA,"Micro","Chironomid",NA,"Open Water",187.493400975333,223.03292191
