"Order","miSample ID","CommonName","Family","Genus","Species","length","TotalCount","Date","Location"
"Amphipoda","NT4-27MAR2018","Gammarus","Gammaridae","Gammarus","spp.",30.00,7.00,2018-3-27 0:00:00,"Little Honker Bay"
"Amphipoda","NT4-27MAR2018","Gammarus","Gammaridae","Gammarus","spp.",55.00,7.00,2018-3-27 0:00:00,"Little Honker Bay"
"Amphipoda","NT4-27MAR2018","Gammarus","Gammaridae","Gammarus","spp.",40.00,7.00,2018-3-27 0:00:00,"Little Honker Bay"
"Amphipoda","NT4-27MAR2018","Gammarus","Gammaridae","Gammarus","spp.",37.00,7.00,2018-3-27 0:00:00,"Little Honker Bay"
"Amphipoda","NT4-27MAR2018","Gammarus","Gammaridae","Gammarus","spp.",67.00,7.00,2018-3-27 0:00:00,"Little Honker Bay"
"Amphipoda","NT4-27MAR2018","Gammarus","Gammaridae","Gammarus","spp.",35.00,7.00,2018-3-27 0:00:00,"Little Honker Bay"
"Amphipoda","MAC1W-12MAR2018","Gammarus","Gammaridae","Gammarus","spp.",55.00,1.00,2018-3-12 0:00:00,"Winter"
"Amphipoda","ZOOP5TR-10APR2017mi","Eogammarus","Anisogammaridae","Eogammarus",,47.00,15.00,2017-4-10 0:00:00,"Tule Red"
"Amphipoda","MAC1-6JUN2018","Amphipod UNID/other",,,,30.00,1.00,2018-6-6 0:00:00,"Lindsey"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",43.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",57.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",54.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",26.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",30.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",28.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",70.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",80.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",30.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",37.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",36.00,15.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Crangonyx","Crangonycitidae","Crangonyx",,63.00,1.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Eogammarus","Anisogammaridae","Eogammarus",,94.00,1.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",90.00,2.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",35.00,2.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,57.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,53.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,57.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,60.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,48.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,55.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,55.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,53.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,50.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,55.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,57.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC3-18APR2018","Hyalella","Hyalellidae","Hyalella",,25.00,21.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC1-S-9MAY2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",35.00,1.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,40.00,8.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,84.00,8.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,64.00,8.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,24.00,8.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,44.00,8.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,22.00,8.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,51.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,21.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,29.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,27.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,58.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,34.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,25.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,24.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,34.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,21.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,57.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC1-S-9MAY2018","Hyalella","Hyalellidae","Hyalella",,22.00,21.00,2018-5-9 0:00:00,"San Joaquin"
"Amphipoda","MAC4-D-10MAY2018","Americorophium stimpsoni","Corophiidae","Americorophium","stimpsoni",51.00,3.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Americorophium stimpsoni","Corophiidae","Americorophium","stimpsoni",49.00,3.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Americorophium stimpsoni","Corophiidae","Americorophium","stimpsoni",31.00,3.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",42.00,1.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,31.00,9.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,24.00,9.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,27.00,9.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,35.00,9.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,51.00,9.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,54.00,9.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,45.00,9.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Crangonyx","Crangonycitidae","Crangonyx",,43.00,9.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Hyalella","Hyalellidae","Hyalella",,25.00,7.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Hyalella","Hyalellidae","Hyalella",,28.00,7.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Hyalella","Hyalellidae","Hyalella",,29.00,7.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Hyalella","Hyalellidae","Hyalella",,28.00,7.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Hyalella","Hyalellidae","Hyalella",,26.00,7.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Hyalella","Hyalellidae","Hyalella",,20.00,7.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-D-10MAY2018","Hyalella","Hyalellidae","Hyalella",,21.00,7.00,2018-5-10 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1S-10APR2018","Crangonyx","Crangonycitidae","Crangonyx",,35.00,1.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,65.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,45.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,55.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,42.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,57.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,60.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,50.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,42.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,45.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,41.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,50.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","MAC1S-10APR2018","Hyalella","Hyalellidae","Hyalella",,50.00,16.00,2018-4-10 0:00:00,"Stacys"
"Amphipoda","NT3-12APR2018","Eogammarus","Anisogammaridae","Eogammarus",,65.00,1.00,2018-4-12 0:00:00,"Grizzly Bay"
"Amphipoda","NT1-12APR2018","Gammarus","Gammaridae","Gammarus","spp.",64.00,2.00,2018-4-12 0:00:00,"Grizzly Bay"
"Amphipoda","NT1-12APR2018","Gammarus","Gammaridae","Gammarus","spp.",58.00,2.00,2018-4-12 0:00:00,"Grizzly Bay"
"Amphipoda","NT2-12MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",25.00,1.00,2018-3-12 0:00:00,"Tule Red"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",62.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",71.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",37.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",85.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",77.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",29.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",50.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",30.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",29.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",82.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",36.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-26MAR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",89.00,478.00,2018-3-26 0:00:00,"Bradmoor"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,41.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,49.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,25.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,60.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,61.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,45.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,37.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,34.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,50.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,52.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,66.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,42.00,65.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,25.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,51.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,49.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,47.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,33.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,42.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,63.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,49.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,57.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,44.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,29.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","NT2-13APR2018","Hyalella","Hyalellidae","Hyalella",,46.00,13.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC6-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",44.00,3.00,2018-4-18 0:00:00,"Winter"
"Amphipoda","MAC6-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",45.00,3.00,2018-4-18 0:00:00,"Winter"
"Amphipoda","MAC6-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",28.00,1.00,2018-4-18 0:00:00,"Winter"
"Amphipoda","MAC4-11APR2018","Crangonyx","Crangonycitidae","Crangonyx",,30.00,1.00,2018-4-11 0:00:00,"Liberty Island"
"Amphipoda","NT1-09APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",37.00,1.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Gammarus","Gammaridae","Gammarus","spp.",68.00,2.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Gammarus","Gammaridae","Gammarus","spp.",40.00,2.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,55.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,39.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,55.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,57.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,38.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,35.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,54.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,40.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,46.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,32.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,32.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Hyalella","Hyalellidae","Hyalella",,45.00,17.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","NT1-09APR2018","Amphipod UNID/other",,,,30.00,1.00,2018-4-9 0:00:00,"Winter"
"Amphipoda","MAC4-13APR2018","Crangonyx","Crangonycitidae","Crangonyx",,50.00,1.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-13APR2018","Hyalella","Hyalellidae","Hyalella",,41.00,1.00,2018-4-13 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-11JUN2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",30.00,1.00,2018-6-11 0:00:00,"Suisun"
"Amphipoda","MAC1CS-9MAY2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",43.00,2.00,2018-5-9 0:00:00,"Lindsey"
"Amphipoda","MAC1CS-9MAY2018","Gammarus","Gammaridae","Gammarus","spp.",80.00,3.00,2018-5-9 0:00:00,"Lindsey"
"Amphipoda","MAC1CS-9MAY2018","Gammarus","Gammaridae","Gammarus","spp.",60.00,3.00,2018-5-9 0:00:00,"Lindsey"
"Amphipoda","MAC1CS-9MAY2018","Hyalella","Hyalellidae","Hyalella",,33.00,4.00,2018-5-9 0:00:00,"Lindsey"
"Amphipoda","MAC1CS-9MAY2018","Hyalella","Hyalellidae","Hyalella",,40.00,4.00,2018-5-9 0:00:00,"Lindsey"
"Amphipoda","MAC1CS-9MAY2018","Hyalella","Hyalellidae","Hyalella",,45.00,4.00,2018-5-9 0:00:00,"Lindsey"
"Amphipoda","MAC1CS-9MAY2018","Amphipod UNID/other",,,,60.00,2.00,2018-5-9 0:00:00,"Lindsey"
"Amphipoda","MAC4-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",50.00,9.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",50.00,9.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",42.00,9.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",55.00,9.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",45.00,9.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Americorophium spinicorne","Corophiidae","Americorophium","spinicorne",28.00,9.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",62.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",64.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",65.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",50.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",68.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",50.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",67.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",54.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",58.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",30.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",30.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","MAC4-18APR2018","Gammarus","Gammaridae","Gammarus","spp.",25.00,13.00,2018-4-18 0:00:00,"Dow"
"Amphipoda","NT3-22MAR2018","Gammarus","Gammaridae","Gammarus","spp.",29.00,2.00,2018-3-22 0:00:00,"Browns Island"
"Amphipoda","NT3-22MAR2018","Gammarus","Gammaridae","Gammarus","spp.",65.00,2.00,2018-3-22 0:00:00,"Browns Island"
"Amphipoda","NT3-22MAR2018","Hyalella","Hyalellidae","Hyalella",,21.00,2.00,2018-3-22 0:00:00,"Browns Island"
"Amphipoda","NT3-22MAR2018","Hyalella","Hyalellidae","Hyalella",,27.00,2.00,2018-3-22 0:00:00,"Browns Island"
"Amphipoda","NT1-11APR2018","Hyalella","Hyalellidae","Hyalella",,36.00,1.00,2018-4-11 0:00:00,"Prospect Island"
"Amphipoda","MAC1-23JAN2018","Crangonyx","Crangonycitidae","Crangonyx",,59.00,2.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Crangonyx","Crangonycitidae","Crangonyx",,56.00,2.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Hyalella","Hyalellidae","Hyalella",,37.00,440.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Hyalella","Hyalellidae","Hyalella",,33.00,440.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Hyalella","Hyalellidae","Hyalella",,25.00,440.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Hyalella","Hyalellidae","Hyalella",,42.00,440.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Hyalella","Hyalellidae","Hyalella",,27.00,440.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Hyalella","Hyalellidae","Hyalella",,47.00,440.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Hyalella","Hyalellidae","Hyalella",,36.00,440.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Hyalella","Hyalellidae","Hyalella",,25.00,440.00,2018-1-23 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC1-23JAN2018","Hyalella","Hyalellidae","Hyalella",,46.00,440.00,2018-1-23 0:00:00,"Horseshoe Bend"
