Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,11/26/2021,330,1.59, ,0.00, ,131, ,1.0, ,21.5, ,3.9, ,10.6, ,100, ,36, ,79, ,7.0, ,0.9, ,80.7, ,12.7, 
140,Twitchell Island,San Francisco Bay,11/27/2021,331,1.51, ,0.00, ,124, ,1.1, ,20.5, ,2.6, ,10.9, ,100, ,48, ,82, ,8.0, ,0.9, ,76.0, ,12.8, 
140,Twitchell Island,San Francisco Bay,11/28/2021,332,1.57, ,0.10, ,125, ,1.1, ,21.2, ,5.9, ,11.5, ,100, ,52, ,85, ,9.0, ,1.1, ,93.4, ,12.9, 
140,Twitchell Island,San Francisco Bay,11/29/2021,333,1.34, ,0.10, ,112, ,1.1, ,21.9, ,3.6, ,10.5, ,100, ,57, ,91, ,9.0, ,0.9, ,79.2, ,12.9, 
140,Twitchell Island,San Francisco Bay,11/30/2021,334,1.33, ,0.20, ,117, ,1.1, ,21.2, ,3.4, ,10.2, ,100, ,62, ,92, ,9.0, ,0.9, ,77.2, ,12.8, 
140,Twitchell Island,San Francisco Bay,12/1/2021,335,1.45, ,0.20, ,122, ,1.2, ,23.3,Y,4.1, ,11.1, ,100, ,61, ,92, ,9.9, ,0.8, ,65.4, ,13.0, 
140,Twitchell Island,San Francisco Bay,12/2/2021,336,1.02, ,0.30, ,94, ,1.2, ,19.8, ,5.4, ,10.9, ,100, ,68, ,95, ,10.1, ,0.8, ,72.5, ,13.0, 
140,Twitchell Island,San Francisco Bay,12/3/2021,337,0.82, ,0.10, ,83, ,1.3, ,15.2, ,4.6, ,11.4, ,100, ,89, ,99, ,11.2, ,2.6, ,228.4, ,13.1, 
140,Twitchell Island,San Francisco Bay,12/4/2021,338,0.40, ,0.10, ,54, ,1.2, ,16.6, ,4.7, ,9.6, ,100, ,76, ,98, ,9.3, ,1.7, ,150.6, ,12.7, 
140,Twitchell Island,San Francisco Bay,12/5/2021,339,0.50, ,0.00, ,64, ,1.1, ,15.9, ,3.1, ,9.3, ,100, ,76, ,97, ,8.8, ,1.2, ,101.1, ,12.9, 
140,Twitchell Island,San Francisco Bay,12/6/2021,340,0.03, ,0.30, ,22, ,1.1, ,10.6, ,4.2, ,8.4, ,100, ,94, ,100, ,8.4, ,1.2, ,99.9, ,12.0, 
140,Twitchell Island,San Francisco Bay,12/7/2021,341,0.74, ,0.00, ,75, ,1.1, ,15.7, ,4.9, ,9.5, ,100, ,77, ,97, ,9.0, ,1.4, ,116.7, ,12.6, 
140,Twitchell Island,San Francisco Bay,12/8/2021,342,0.09, ,0.10, ,26, ,1.2, ,11.6, ,5.7, ,10.0, ,100, ,100, ,100, ,10.0, ,1.2, ,105.5, ,12.3, 
140,Twitchell Island,San Francisco Bay,12/9/2021,343,1.07, ,0.20, ,92, ,1.1, ,16.2, ,6.8, ,10.9, ,100, ,53, ,87, ,8.8, ,2.7, ,235.3, ,12.8, 
140,Twitchell Island,San Francisco Bay,12/10/2021,344,1.71, ,0.00, ,124, ,0.7, ,15.1, ,0.8, ,7.8, ,100, ,36, ,65, ,1.6, ,1.8, ,159.6, ,11.7, 
140,Twitchell Island,San Francisco Bay,12/11/2021,345,1.39, ,0.00, ,122, ,0.8, ,14.3, ,-1.0, ,6.9, ,100, ,43, ,76, ,3.0, ,1.2, ,100.3, ,10.5, 
140,Twitchell Island,San Francisco Bay,12/12/2021,346,0.06, ,7.40, ,24, ,1.1, ,11.1, ,7.0, ,9.2, ,100, ,89, ,98, ,8.8, ,4.4, ,379.6, ,11.0, 
140,Twitchell Island,San Francisco Bay,12/13/2021,347,0.03,R,51.10, ,19, ,1.2, ,10.9, ,6.8, ,10.0, ,100, ,97, ,100, ,9.9, ,1.2, ,101.3, ,10.8, 
140,Twitchell Island,San Francisco Bay,12/14/2021,348,1.07,R,2.50, ,109, ,0.9, ,11.6, ,3.0, ,7.5, ,100, ,61, ,87, ,5.4, ,1.4, ,124.4, ,10.4, 
140,Twitchell Island,San Francisco Bay,12/15/2021,349,1.08, ,11.90, ,69, ,0.9, ,11.8, ,3.1, ,8.0, ,100, ,76, ,87, ,6.0, ,5.3, ,455.5, ,9.7, 
140,Twitchell Island,San Francisco Bay,12/16/2021,350,0.93, ,9.10, ,94, ,1.0, ,15.1, ,5.4, ,8.3, ,100, ,75, ,94, ,7.5, ,3.7, ,318.6, ,9.9, 
140,Twitchell Island,San Francisco Bay,12/17/2021,351,1.19, ,0.00, ,122, ,0.8, ,13.7, ,0.2, ,5.5, ,100, ,61, ,91, ,4.2, ,1.1, ,94.6, ,9.7, 
140,Twitchell Island,San Francisco Bay,12/18/2021,352,0.46, ,0.10, ,59, ,0.9, ,9.7, ,1.9, ,5.5, ,100, ,81, ,97, ,5.0, ,1.9, ,165.5, ,9.3, 
140,Twitchell Island,San Francisco Bay,12/19/2021,353,0.10, ,0.00, ,28, ,0.9, ,8.2, ,4.8, ,6.6, ,100, ,87, ,97, ,6.1, ,1.4, ,117.4, ,9.7, 
140,Twitchell Island,San Francisco Bay,12/20/2021,354,0.27, ,0.00, ,41, ,0.9, ,9.6, ,1.3, ,6.3, ,100, ,80, ,96, ,5.6, ,1.3, ,114.0, ,9.7, 
140,Twitchell Island,San Francisco Bay,12/21/2021,355,0.28, ,3.50, ,42, ,0.9, ,7.9, ,4.6, ,6.4, ,100, ,85, ,96, ,5.8, ,1.4, ,117.1, ,9.9, 
140,Twitchell Island,San Francisco Bay,12/22/2021,356,0.27, ,9.10, ,43, ,1.1, ,11.8, ,5.7, ,8.1, ,100, ,91, ,99, ,8.0, ,1.9, ,166.1, ,9.9, 
140,Twitchell Island,San Francisco Bay,12/23/2021,357,0.22, ,29.60, ,35, ,1.3,Y,16.2, ,8.4, ,11.3, ,100, ,84, ,99,Y,11.1,Y,2.5, ,220.0, ,10.8, 
140,Twitchell Island,San Francisco Bay,12/24/2021,358,1.43, ,4.70, ,105, ,1.1, ,13.4, ,8.3, ,10.4, ,100, ,63, ,88, ,8.5, ,3.4, ,290.5, ,11.0, 
140,Twitchell Island,San Francisco Bay,12/25/2021,359,0.11, ,15.70, ,24, ,1.1, ,11.2, ,5.6, ,8.9, ,100, ,86, ,95, ,8.1, ,4.3, ,372.0, ,10.3, 
140,Twitchell Island,San Francisco Bay,12/26/2021,360,0.28, ,2.60, ,41, ,0.9, ,9.7, ,2.1, ,7.0, ,100, ,78, ,93, ,6.0, ,2.9, ,246.6, ,9.3, 
140,Twitchell Island,San Francisco Bay,12/27/2021,361,1.05, ,4.70, ,92, ,0.9, ,11.4, ,4.0, ,8.1, ,100, ,68, ,85, ,5.8, ,3.7, ,322.8, ,9.6, 
140,Twitchell Island,San Francisco Bay,12/28/2021,362,0.89, ,0.00, ,85, ,0.7, ,10.3, ,3.2, ,6.4, ,88, ,62, ,78, ,2.8, ,2.2, ,189.0, ,9.3, 
140,Twitchell Island,San Francisco Bay,12/29/2021,363,0.20, ,7.70, ,28, ,0.9, ,8.9, ,5.4, ,6.4, ,100, ,81, ,98, ,6.0, ,5.3,Y,457.4,Y,9.1, 
140,Twitchell Island,San Francisco Bay,12/30/2021,364,1.09, ,0.00, ,104, ,0.9, ,13.8, ,4.2, ,7.7, ,100, ,66, ,86, ,5.4, ,1.8, ,156.5, ,9.5, 
140,Twitchell Island,San Francisco Bay,12/31/2021,365,1.04, ,0.00, ,99, ,0.9, ,13.0, ,2.9, ,6.7, ,100, ,59, ,87, ,4.7, ,1.9, ,163.4, ,9.4, 
140,Twitchell Island,San Francisco Bay,1/1/2022,001,1.59, ,0.00, ,127, ,0.6, ,13.3, ,1.0, ,6.4, ,100, ,38, ,64, ,0.0, ,2.3, ,201.9, ,9.0, 
140,Twitchell Island,San Francisco Bay,1/2/2022,002,1.13, ,0.00, ,124, ,0.7, ,9.8, ,-0.4, ,4.1, ,100, ,65, ,91, ,2.8, ,1.5, ,130.2, ,8.3, 
140,Twitchell Island,San Francisco Bay,1/3/2022,003,0.66, ,0.10, ,67, ,1.0, ,12.3, ,0.4, ,7.5, ,100, ,80, ,95, ,6.8, ,2.8, ,245.3, ,8.4, 
140,Twitchell Island,San Francisco Bay,1/4/2022,004,0.64, ,0.10, ,67, ,1.3, ,15.0, ,7.8, ,10.8, ,100, ,89, ,98, ,10.4, ,1.9, ,167.9, ,9.9, 
140,Twitchell Island,San Francisco Bay,1/5/2022,005,1.30, ,0.00, ,118, ,1.3,Y,16.8, ,8.4, ,11.9, ,100, ,78, ,96,Y,11.3,Y,2.5, ,216.6, ,11.1, 
140,Twitchell Island,San Francisco Bay,1/6/2022,006,0.09, ,0.10, ,29, ,1.2, ,12.1, ,7.9, ,10.1, ,100, ,100, ,100, ,10.1, ,1.1, ,90.8, ,11.5, 
140,Twitchell Island,San Francisco Bay,1/7/2022,007,0.45, ,0.00, ,54, ,1.2, ,15.2, ,5.7, ,10.4, ,100, ,86, ,98, ,10.1, ,2.0, ,172.0, ,11.6, 
140,Twitchell Island,San Francisco Bay,1/8/2022,008,0.47, ,0.00, ,56, ,1.1, ,16.0, ,3.5, ,8.9, ,100, ,64, ,95, ,8.2, ,1.4, ,119.1, ,11.1, 
140,Twitchell Island,San Francisco Bay,1/9/2022,009,0.83, ,0.10, ,88, ,1.0, ,15.5, ,3.5, ,7.2, ,100, ,72, ,97, ,6.7, ,1.5, ,126.1, ,10.4, 
140,Twitchell Island,San Francisco Bay,1/10/2022,010,1.62, ,0.10, ,127, ,1.0, ,19.1, ,2.8, ,9.4, ,100, ,45, ,81, ,6.3, ,1.3, ,108.5, ,10.4, 
140,Twitchell Island,San Francisco Bay,1/11/2022,011,1.29, ,0.00, ,116, ,1.0, ,16.6, ,1.6, ,8.6, ,100, ,62, ,88, ,6.8, ,0.9, ,78.0, ,10.2, 
140,Twitchell Island,San Francisco Bay,1/12/2022,012,1.25, ,0.20, ,116, ,1.0, ,15.4, ,3.5, ,8.6, ,100, ,64, ,93, ,7.5, ,1.3, ,111.7, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/13/2022,013,0.93, ,0.00, ,90, ,1.1, ,16.9, ,3.0, ,9.5, ,100, ,74, ,96, ,8.9, ,1.2, ,105.8, ,10.6, 
140,Twitchell Island,San Francisco Bay,1/14/2022,014,1.53, ,0.00, ,124, ,1.0, ,18.2, ,1.7, ,8.9, ,100, ,61, ,86, ,6.8, ,1.5, ,128.5, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/15/2022,015,0.47, ,0.20, ,63, ,1.0, ,10.7, ,2.4, ,6.3, ,100, ,100, ,100, ,6.4, ,1.1, ,92.4, ,10.1, 
140,Twitchell Island,San Francisco Bay,1/16/2022,016,1.26, ,0.00, ,110, ,1.1, ,18.1, ,5.4, ,9.6, ,100, ,56, ,89, ,7.9, ,1.5, ,128.2, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/17/2022,017,1.02, ,0.00, ,99, ,1.0, ,18.2, ,2.7, ,8.9, ,100, ,49, ,86, ,6.8, ,1.0, ,90.5, ,10.3, 
140,Twitchell Island,San Francisco Bay,1/18/2022,018,1.40, ,0.00, ,127, ,1.1, ,16.6, ,2.0, ,9.3, ,100, ,57, ,91, ,8.0, ,1.5, ,129.3, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/19/2022,019,1.53, ,0.10, ,123, ,1.0, ,19.4, ,1.6, ,8.8, ,100, ,45, ,87, ,6.7, ,1.1, ,98.2, ,10.6, 
140,Twitchell Island,San Francisco Bay,1/20/2022,020,1.54, ,0.00, ,133, ,1.0, ,19.4, ,1.2, ,9.1, ,100, ,51, ,87, ,7.1, ,1.0, ,88.0, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/21/2022,021,3.35, ,0.10, ,127, ,0.8, ,19.3, ,2.6, ,12.1, ,100, ,31, ,54, ,3.2, ,4.1, ,357.9, ,10.3, 
140,Twitchell Island,San Francisco Bay,1/22/2022,022,2.78, ,0.00, ,137, ,0.7, ,19.4, ,5.4, ,12.3, ,100, ,34, ,52, ,2.8, ,3.2, ,274.3, ,10.9, 
140,Twitchell Island,San Francisco Bay,1/23/2022,023,1.27, ,0.00, ,118, ,0.9, ,18.7, ,0.6, ,7.2, ,100, ,54, ,92, ,5.9, ,1.0, ,87.7, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/24/2022,024,1.59, ,0.20, ,142, ,0.9, ,16.0, ,-0.2, ,7.0, ,100, ,64, ,92, ,5.7, ,1.2, ,106.4, ,10.0, 
140,Twitchell Island,San Francisco Bay,1/25/2022,025,1.96, ,0.00, ,152, ,0.9, ,21.2, ,1.5, ,9.8, ,100, ,26, ,75, ,5.6, ,1.5, ,132.4, ,10.0, 
140,Twitchell Island,San Francisco Bay,1/26/2022,026,1.81, ,0.00, ,144, ,0.9, ,19.3, ,2.6, ,9.2, ,100, ,47, ,80, ,5.8, ,1.5, ,127.4, ,10.2, 
140,Twitchell Island,San Francisco Bay,1/27/2022,027,1.85, ,0.00, ,154, ,0.8, ,20.3, ,-0.5, ,8.3, ,100, ,39, ,76, ,4.3, ,1.1, ,90.8, ,9.9, 
140,Twitchell Island,San Francisco Bay,1/28/2022,028,1.67, ,0.10, ,134, ,0.9, ,19.2, ,0.1, ,8.3, ,100, ,45, ,82, ,5.4, ,1.3, ,113.2, ,9.7, 
140,Twitchell Island,San Francisco Bay,1/29/2022,029,1.71, ,0.00, ,137, ,0.9, ,18.4, ,1.2, ,8.3, ,100, ,43, ,78, ,4.6, ,1.2, ,102.3, ,9.6, 
140,Twitchell Island,San Francisco Bay,1/30/2022,030,1.72, ,0.00, ,152, ,0.9, ,16.9, ,-1.7, ,7.7, ,100, ,54, ,86, ,5.5, ,1.0, ,87.7, ,9.4, 
140,Twitchell Island,San Francisco Bay,1/31/2022,031,1.86, ,0.00, ,137, ,1.0, ,18.3, ,-2.1, ,9.8, ,100, ,49, ,81, ,6.6, ,1.6, ,139.6, ,9.8, 
140,Twitchell Island,San Francisco Bay,2/1/2022,032,4.20, ,0.00, ,164,R,0.4,Y,16.0, ,7.7, ,11.1, ,55, ,23, ,32,Y,-5.1,Y,5.6,Y,483.4,Y,9.8, 
140,Twitchell Island,San Francisco Bay,2/2/2022,033,3.93, ,0.00, ,160, ,0.5,Y,16.2, ,7.4, ,11.0, ,52, ,23, ,34,Y,-4.1,Y,4.9, ,425.2, ,9.7, 
140,Twitchell Island,San Francisco Bay,2/3/2022,034,2.09, ,0.00, ,143, ,0.7, ,18.8, ,1.6, ,9.2, ,94, ,31, ,57, ,1.1, ,1.6, ,140.1, ,9.8, 
140,Twitchell Island,San Francisco Bay,2/4/2022,035,1.87, ,0.00, ,159, ,0.8, ,18.5, ,0.2, ,8.1, ,100, ,39, ,74, ,3.7, ,1.2, ,104.1, ,9.7, 
140,Twitchell Island,San Francisco Bay,2/5/2022,036,2.00, ,0.00, ,150, ,0.8, ,20.1, ,0.7, ,8.9, ,100, ,35, ,72, ,4.2, ,1.2, ,104.9, ,9.6, 
140,Twitchell Island,San Francisco Bay,2/6/2022,037,1.92, ,0.00, ,170, ,0.9, ,20.4, ,-1.4, ,8.7, ,100, ,37, ,77, ,4.9, ,1.0, ,89.7, ,9.6, 
140,Twitchell Island,San Francisco Bay,2/7/2022,038,2.16, ,0.00, ,168, ,1.0, ,23.4,Y,3.2, ,10.4, ,100, ,37, ,76, ,6.4, ,1.3, ,114.3, ,9.9, 
140,Twitchell Island,San Francisco Bay,2/8/2022,039,2.19, ,0.00, ,170, ,1.0, ,22.0, ,0.5, ,10.5, ,100, ,43, ,75, ,6.4, ,1.1, ,90.8, ,10.0, 
140,Twitchell Island,San Francisco Bay,2/9/2022,040,2.04, ,0.20, ,156, ,1.0, ,22.4, ,-0.1, ,11.1, ,100, ,36, ,73, ,6.5, ,1.2, ,103.9, ,10.3, 
140,Twitchell Island,San Francisco Bay,2/10/2022,041,2.29, ,0.00, ,176, ,1.0, ,23.2, ,1.5, ,12.1, ,100, ,41, ,74, ,7.6, ,1.1, ,96.2, ,10.8, 
140,Twitchell Island,San Francisco Bay,2/11/2022,042,2.33, ,0.00, ,178, ,1.2, ,26.0,Y,4.0, ,13.7, ,100, ,39, ,76, ,9.6, ,1.1, ,94.3, ,11.5, 
140,Twitchell Island,San Francisco Bay,2/12/2022,043,2.39, ,0.00, ,178, ,1.2, ,25.4,Y,4.9, ,13.5, ,100, ,44, ,78, ,9.8, ,1.1, ,94.9, ,11.7, 
140,Twitchell Island,San Francisco Bay,2/13/2022,044,2.52, ,0.00, ,181, ,1.2, ,26.7,Y,5.9, ,13.9, ,100, ,36, ,73, ,9.1, ,1.2, ,100.3, ,11.8, 
140,Twitchell Island,San Francisco Bay,2/14/2022,045,2.39, ,0.00, ,170, ,1.2, ,16.9, ,6.7, ,11.8, ,100, ,64, ,86, ,9.6, ,4.5, ,387.2, ,11.6, 
140,Twitchell Island,San Francisco Bay,2/15/2022,046,3.64, ,0.00, ,188,R,0.7, ,17.4, ,6.1, ,11.4, ,88, ,26, ,48, ,0.9, ,4.5, ,390.4, ,10.9, 
140,Twitchell Island,San Francisco Bay,2/16/2022,047,3.62, ,0.00, ,189,R,0.7, ,23.0, ,6.4, ,14.5, ,58, ,25, ,41, ,1.4, ,3.1, ,268.6, ,11.1, 
140,Twitchell Island,San Francisco Bay,2/17/2022,048,2.66, ,0.00, ,192,R,0.8, ,20.6, ,3.7, ,11.7, ,96, ,36, ,57, ,3.5, ,1.7, ,144.3, ,11.5, 
140,Twitchell Island,San Francisco Bay,2/18/2022,049,2.43, ,0.00, ,189, ,0.9, ,22.4, ,2.0, ,10.6, ,100, ,40, ,74, ,6.1, ,1.1, ,94.6, ,10.8, 
140,Twitchell Island,San Francisco Bay,2/19/2022,050,2.61, ,0.00, ,195,R,1.0, ,22.7, ,1.5, ,11.8, ,100, ,38, ,72, ,6.9, ,1.4, ,119.2, ,10.5, 
140,Twitchell Island,San Francisco Bay,2/20/2022,051,2.17, ,0.00, ,135, ,1.0, ,17.3, ,3.4, ,11.4, ,100, ,54, ,77, ,7.5, ,3.4, ,294.8, ,10.7, 
140,Twitchell Island,San Francisco Bay,2/21/2022,052,3.03, ,0.00, ,200,R,0.8, ,15.8, ,5.1, ,10.2, ,87, ,37, ,65, ,3.9, ,5.0, ,429.4, ,10.3, 
140,Twitchell Island,San Francisco Bay,2/22/2022,053,2.25, ,0.00, ,166, ,0.7, ,13.2, ,3.4, ,7.7, ,91, ,49, ,70, ,2.6, ,3.8, ,328.7, ,9.9, 
140,Twitchell Island,San Francisco Bay,2/23/2022,054,3.22, ,0.00, ,209,R,0.5, ,14.5, ,1.8, ,7.3, ,89, ,21, ,47, ,-3.3, ,3.3, ,287.2, ,9.4, 
140,Twitchell Island,San Francisco Bay,2/24/2022,055,2.50, ,0.00, ,206,R,0.6, ,15.5, ,-3.6,Y,7.3, ,92, ,27, ,56, ,-0.9, ,1.6, ,139.2, ,9.2, 
140,Twitchell Island,San Francisco Bay,2/25/2022,056,2.76, ,0.00, ,210,R,0.6, ,18.7, ,1.4, ,8.9, ,100, ,22, ,55, ,0.3, ,1.7, ,149.6, ,9.3, 
140,Twitchell Island,San Francisco Bay,2/26/2022,057,1.92, ,0.00, ,142, ,0.8, ,17.2, ,-0.3, ,8.9, ,100, ,40, ,70, ,3.7, ,1.0, ,90.5, ,9.2, 
140,Twitchell Island,San Francisco Bay,2/27/2022,058,3.16, ,0.00, ,207, ,0.8, ,21.3, ,2.1, ,12.7, ,95, ,32, ,56, ,4.1, ,1.7, ,147.0, ,10.1, 
140,Twitchell Island,San Francisco Bay,2/28/2022,059,3.15, ,0.00, ,209, ,1.0, ,22.8, ,3.1, ,13.8, ,100, ,39, ,62, ,6.7, ,1.6, ,135.8, ,10.6, 
140,Twitchell Island,San Francisco Bay,3/1/2022,060,2.92, ,0.00, ,186, ,1.1, ,23.5, ,4.5, ,14.8, ,100, ,39, ,67, ,8.8, ,1.9, ,160.4, ,11.5, 
140,Twitchell Island,San Francisco Bay,3/2/2022,061,3.24, ,0.00, ,195, ,1.2, ,23.9, ,5.3, ,14.8, ,100, ,37, ,71, ,9.7, ,2.3, ,203.0, ,12.0, 
140,Twitchell Island,San Francisco Bay,3/3/2022,062,1.93, ,0.00, ,131, ,1.3, ,18.9, ,7.7, ,13.4, ,100, ,59, ,84, ,10.6, ,2.5, ,214.6, ,12.2, 
140,Twitchell Island,San Francisco Bay,3/4/2022,063,3.41, ,0.50, ,203, ,1.2, ,18.5, ,7.6, ,12.7, ,100, ,50, ,80, ,9.3, ,5.2, ,450.5, ,12.4, 
140,Twitchell Island,San Francisco Bay,3/5/2022,064,2.05, ,0.00, ,160, ,0.8, ,16.9, ,3.5, ,8.9, ,98, ,40, ,71, ,3.9, ,2.3, ,196.7, ,11.4, 
140,Twitchell Island,San Francisco Bay,3/6/2022,065,3.13, ,0.00, ,226,R,0.9, ,19.5, ,4.5, ,11.2, ,99, ,32, ,66, ,5.1, ,2.2, ,192.8, ,11.0, 
140,Twitchell Island,San Francisco Bay,3/7/2022,066,4.53, ,0.00, ,224, ,0.6, ,21.6, ,6.6, ,13.5, ,79, ,18, ,37, ,-0.7, ,3.5, ,300.6, ,11.2, 
140,Twitchell Island,San Francisco Bay,3/8/2022,067,3.55, ,0.00, ,229, ,0.8, ,23.8, ,2.2, ,13.5, ,87, ,27, ,49, ,2.9, ,1.6, ,134.0, ,11.3, 
140,Twitchell Island,San Francisco Bay,3/9/2022,068,3.85, ,0.00, ,227, ,0.9, ,22.0, ,6.6, ,14.5, ,87, ,30, ,56, ,5.8, ,2.9, ,248.6, ,11.6, 
140,Twitchell Island,San Francisco Bay,3/10/2022,069,5.52, ,0.00, ,243,R,0.5, ,21.2, ,8.1, ,14.8, ,82, ,13, ,30, ,-2.6, ,4.7, ,404.3, ,11.9, 
140,Twitchell Island,San Francisco Bay,3/11/2022,070,3.77, ,0.00, ,241,R,0.6, ,25.0, ,1.1, ,13.5, ,79, ,17, ,36, ,-1.3, ,1.4, ,123.0, ,11.6, 
140,Twitchell Island,San Francisco Bay,3/12/2022,071,3.93, ,0.00, ,234, ,0.8, ,24.2, ,2.3, ,12.9, ,100, ,24, ,55, ,4.0, ,2.6, ,226.7, ,11.3, 
140,Twitchell Island,San Francisco Bay,3/13/2022,072,3.76, ,0.00, ,224, ,1.1, ,19.8, ,10.3, ,14.6, ,93, ,38, ,68, ,8.7, ,3.3, ,287.3, ,12.3, 
140,Twitchell Island,San Francisco Bay,3/14/2022,073,3.60, ,0.00, ,236, ,1.0, ,24.1, ,5.2, ,15.2, ,99, ,31, ,58, ,7.0, ,2.0, ,174.5, ,12.5, 
140,Twitchell Island,San Francisco Bay,3/15/2022,074,2.92, ,1.70, ,187, ,1.6,Y,22.3, ,12.9,Y,16.6, ,100, ,62, ,86,Y,14.3,Y,3.0, ,256.9, ,13.5, 
140,Twitchell Island,San Francisco Bay,3/16/2022,075,4.16, ,0.00, ,241, ,1.2, ,24.1, ,10.6, ,16.4, ,96, ,39, ,64, ,9.5, ,3.7, ,315.5, ,13.9, 
140,Twitchell Island,San Francisco Bay,3/17/2022,076,3.99, ,0.20,H,212, ,1.1, ,23.3, ,12.2, ,17.2, ,84, ,37, ,56, ,8.2, ,4.2, ,365.6, ,14.2, 
140,Twitchell Island,San Francisco Bay,3/18/2022,077,3.74, ,0.00, ,240, ,1.2, ,25.4, ,5.7, ,15.5, ,100, ,37, ,66, ,9.1, ,2.3, ,196.8, ,13.7, 
140,Twitchell Island,San Francisco Bay,3/19/2022,078,1.61, ,0.80, ,92, ,1.2, ,16.3, ,10.6, ,13.6, ,94, ,65, ,76, ,9.5, ,4.1, ,352.3, ,13.5, 
140,Twitchell Island,San Francisco Bay,3/20/2022,079,5.24, ,0.00, ,255,R,0.8, ,23.3, ,8.0, ,14.9, ,83, ,14, ,45, ,3.0, ,4.3, ,371.7, ,13.2, 
140,Twitchell Island,San Francisco Bay,3/21/2022,080,5.07, ,0.00, ,249, ,1.1, ,27.9,Y,10.0, ,18.0,H,72,H,33,H,52, ,7.9, ,4.2, ,364.8, ,13.6, 
140,Twitchell Island,San Francisco Bay,3/22/2022,081,4.74,R,0.00, ,253, ,1.4, ,30.9,Y,9.0, ,20.9,Y,88,H,35,H,55,Y,11.4,Y,2.2, ,187.2, ,14.6, 
140,Twitchell Island,San Francisco Bay,3/23/2022,082,4.64, ,0.00, ,254, ,1.4, ,26.6, ,9.0, ,18.3, ,100, ,44, ,65, ,11.7, ,2.7, ,233.5, ,15.0, 
140,Twitchell Island,San Francisco Bay,3/24/2022,083,4.47, ,0.00, ,255, ,1.3, ,27.5, ,7.5, ,17.7, ,95, ,32, ,65, ,11.0, ,2.6, ,226.5, ,15.0, 
140,Twitchell Island,San Francisco Bay,3/25/2022,084,4.50, ,0.00, ,268,R,1.2, ,24.5, ,9.3, ,15.9, ,100, ,33, ,67, ,9.7, ,4.2, ,364.5, ,14.7, 
140,Twitchell Island,San Francisco Bay,3/26/2022,085,4.89, ,0.00, ,262, ,1.3, ,24.3, ,11.8, ,17.3, ,85, ,42, ,64, ,10.4, ,4.1, ,353.9, ,14.9, 
140,Twitchell Island,San Francisco Bay,3/27/2022,086,3.32, ,9.30, ,202, ,1.4, ,21.8, ,11.6, ,15.6, ,100, ,58, ,78, ,11.7, ,2.9, ,254.5, ,14.9, 
140,Twitchell Island,San Francisco Bay,3/28/2022,087,2.16, ,1.70, ,152, ,1.4, ,21.7, ,10.4, ,14.0, ,100, ,51, ,89, ,12.2, ,2.9, ,249.1, ,14.6, 
140,Twitchell Island,San Francisco Bay,3/29/2022,088,4.20, ,0.00, ,262, ,1.4, ,21.6, ,10.1, ,15.0, ,100, ,58, ,83, ,12.0, ,3.9, ,334.7, ,14.7, 
140,Twitchell Island,San Francisco Bay,3/30/2022,089,3.28, ,0.00, ,213, ,1.3, ,19.1, ,8.6, ,13.7, ,100, ,61, ,80, ,10.3, ,3.0, ,255.3, ,14.6, 
140,Twitchell Island,San Francisco Bay,3/31/2022,090,4.37, ,0.00, ,256, ,1.2, ,23.2, ,9.8, ,15.7, ,100, ,42, ,68, ,9.9, ,3.1, ,268.4, ,14.7, 
140,Twitchell Island,San Francisco Bay,4/1/2022,091,5.00, ,0.00, ,275, ,1.1, ,25.9, ,9.5, ,17.7, ,88, ,29, ,55, ,8.4, ,3.2, ,277.1, ,15.0, 
140,Twitchell Island,San Francisco Bay,4/2/2022,092,5.39, ,0.00, ,271, ,1.1, ,28.0, ,11.8, ,18.7, ,83, ,20, ,49, ,7.9, ,3.3, ,287.1, ,15.2, 
140,Twitchell Island,San Francisco Bay,4/3/2022,093,6.22, ,0.00, ,278, ,0.9, ,25.8, ,10.7, ,17.7, ,81, ,27, ,47, ,6.2, ,4.6, ,395.0, ,15.4, 
140,Twitchell Island,San Francisco Bay,4/4/2022,094,5.30, ,0.00, ,250, ,1.2, ,23.0, ,11.9, ,16.1, ,92, ,49, ,65, ,9.5, ,6.1, ,530.2, ,15.0, 
140,Twitchell Island,San Francisco Bay,4/5/2022,095,5.56, ,0.00, ,287, ,0.9, ,25.1, ,10.3, ,16.8, ,91, ,15, ,47, ,5.4, ,3.8, ,324.1, ,14.9, 
140,Twitchell Island,San Francisco Bay,4/6/2022,096,5.56, ,0.00, ,287, ,0.9, ,31.3,Y,8.2, ,19.8,Y,90, ,16, ,37,Y,4.8,Y,1.9, ,164.0, ,14.8, 
